user_id,product_type_id,isbn13,name,author,author_details,book_edition,cluster_subject,cat_id,price,discount,delivery_charge,quantity,no_of_pages,weight,book_language,image,publishing_year,publishing_role_id,imprint_name,currency_code,country_code,description,book_binding,slug
15,1,9.78019E+12,How To Save A Constitutional Democracy C,"GINSBERG,TOM; HUQ AZIZ","TOM GINSBURG is the Leo Spitz Professor of International Law and Professor of Political Science at the University of Chicago, USA. He is the author or co-author of several books, including Judicial Reputation (2015), The Endurance of National Constitutions (2009), and Judicial Review in New Democracies (2003).AZIZ Z. HUQ is the Frank and Bernice J. Greenberg Professor of Law at the University of Chicago, USA.",09-09-19,Constitutional & adm,90,1595,21%,20,100,308,940g,English,9780190121334.jpg,09-09-19,202119,Oxford University Press,INR,IN,"Ranging across geography and time, How to Save a Constitutional Democracy presents a comprehensive account of the mechanisms through which democratic rule has come undone. From the beginning of the twentieth century, to the global resurgence of populism, it explains how the pathway of democratic failure has evolved. Turning to the present, it analyzes the ways in which many constitutions are vulnerable to democratic backsliding—and as importantly proposes an agenda of reforms that might stymie that process.",Hardback,how-to-save-a-constitutional-democracy-c
15,1,9.78019E+12,Indian Migrant Organizations C,"RAHMAN, MD MIZANUR; RANJAN,RAKESH","Md Mizanur Rahman teaches at the Gulf Studies Center, Qatar University, Qatar.Rakesh Ranjan teaches at the Centre for Development Practice and Research, Tata Institute of Social Sciences, Patna, India.",24-08-20,Sociology,90,995,16%,0,100,264,394g,English,9780190121341.jpg,24-08-20,202119,OUP India,INR,IN,"The Indian diaspora is increasingly engaging with the homeland by forming a range of migrant organizations—organizations constituting a growing sector of non-State actors who engage with the host country and the country of origin in a sustained and profound way.Research on migrant organizations tends to focus only on transnational migrant organizations in host countries. Indian Migrant Organizations analyses a set of local and transnational organizations formed by Indian migrants, whose activities include mobilizing resources and connections and engaging in numerous development initiatives in India, and studies their engagement particularly in the Indian healthcare and education sectors.In particular, the book discusses how these organizations have evolved, what kind of healthcare and educational projects and activities they are carrying out, and how such collective efforts are affecting development dynamics in India. ",Hardback,indian-migrant-organizations-c
15,1,9.78019E+12,Vibrant Hues,"MRIDUL BORDOLOI, PRATIK CHOWDHURY",,28-06-19,Literature,92,180,0%,,100,128,128g,English,9780190121358.jpg,28-06-19,202119,Oxford University Press,INR,IN,"The book is divided into two sections - non-fiction and fiction. The first section intends to acquaint learners with the personal, political and philosophical insights of eminent personalities like M.K. Gandhi, B.R. Ambedkar, G.B. Shaw, M.C. Jeffreys and G.L. Dickinson as expressed in their memorable prose extracts. The second section comprises a curated list of classic and contemporary short stories by great practitioners of the craft like Leo Tolstoy, R.K. Narayan, 0. Henry, S.H. Manto and Temsula Ao. The objective of the book is to sensitise learners to diverse worldviews as presented through non-fiction (prose) and fiction (short stories).Each chapter includes additional information about the background of the author and the theme of the text, as well as extensive annotations, glossary of important terms and comprehension and critical analysis questions, to bolster the learner's understanding and interpretative skills. The editors have taken special care to ensure that Indian writing in English from different regions is well represented.",Paperback,vibrant-hues
15,1,9.78019E+12,"Selected Works Of Jawaharlal Nehru, Second Series,Vol.80(1 Dec 1962-31 Jan 1963)",MADHAVAN K. PALAT,,26-08-19,History,91,2100,22%,60,100,890,1kg620g,English,,26-08-19,202119,OUP India,INR,IN,,Hardback,selected-works-of-jawaharlal-nehru-second-seriesvol801-dec-1962-31-jan-1963
15,1,9.78019E+12,Think Maths! Coursebook 6,EXCELSOFT TECHNOLOGIES PVT. LTD.,,30-09-19,Mathematics,95,445,11%,0,100,,480g,English,9780190121372.jpg,30-09-19,202119,Oxford University Press,INR,IN,"Think Maths! is an easy-to-teach, practice-based mathematics series for Classes 1 to 8. The series provides clear and direct explanations for concepts and includes several examples from daily life to strengthen student’s understanding of basic concepts.The series conforms fully to the National Curriculum Framework (NCF) and incorporates key recommendations of the Draft National Education Policy (NEP) 2019.Based on the latest NCERT curriculum for Mathematics, Think Maths! is an easy-to-teach, practice-based mathematics series for Classes 1 to 8. The series provides clear and direct explanations for concepts and includes several examples from daily life to strengthen student’s understanding of basic concepts.The series conforms fully to the National Curriculum Framework (NCF) and incorporates key recommendations of the Draft National Education Policy (NEP) 2019.",Paperback,think-maths-coursebook-6
15,1,9.78019E+12,Think Maths! Coursebook 7,EXCELSOFT TECHNOLOGIES PVT. LTD.,,30-09-19,Mathematics,95,460,9%,0,100,,1kg500g,English,9780190121389.jpg,30-09-19,202119,Oxford University Press,INR,IN,"Based on the latest NCERT curriculum for Mathematics, Think Maths! is an easy-to-teach, practice-based mathematics series for Classes 1 to 8. The series provides clear and direct explanations for concepts and includes several examples from daily life to strengthen student’s understanding of basic concepts.The series conforms fully to the National Curriculum Framework (NCF) and incorporates key recommendations of the Draft National Education Policy (NEP) 2019.",Paperback,think-maths-coursebook-7
15,1,9.78019E+12,Think Maths! Coursebook 8,EXCELSOFT TECHNOLOGIES PVT. LTD.,,30-09-19,Mathematics,95,485,22%,55,100,,280g,English,9780190121396.jpg,30-09-19,202119,Oxford University Press,INR,IN,"Based on the latest NCERT curriculum for Mathematics, Think Maths! is an easy-to-teach, practice-based mathematics series for Classes 1 to 8. The series provides clear and direct explanations for concepts and includes several examples from daily life to strengthen student’s understanding of basic concepts.The series conforms fully to the National Curriculum Framework (NCF) and incorporates key recommendations of the Draft National Education Policy (NEP) 2019.",Paperback,think-maths-coursebook-8
15,1,9.78019E+12,Kashmir P,"ZUTSHI, CHITRALEKHA","Chitralekha Zutshi is professor of history at The College of William & Mary, Virginia, USA. She specializes in nationalism, history writing, and political culture in South Asia.",09-10-19,History,109,345,8%,0,100,212,166g,English,9780190121419.jpg,09-10-19,202119,Oxford University Press,INR,IN,"Since 1947-48, when India and Pakistan fought their first war over Kashmir, it has been reduced to an endlessly disputed territory. As a result, the people of this region and its rich history are often forgotten. This short introduction untangles the complex issue of Kashmir to help readers understand not just its past, present, and future, but also the sources of the existing misconceptions about it.In lucidly written prose, the author presents a range of ways in which Kashmir has been imagined byits inhabitants and outsiders over the centuries—a sacred space, homeland, nation, secular symbol, and a zone of conflict. Kashmir thus emerges in this account as a geographic entity as well as a composite of multiple ideas and shifting boundaries that were produced in specific historical and political contexts.",Paperback,kashmir-p
15,1,9.78019E+12,Satthwa_Value Education For Class 1,BHAVAN'S RESEARCH CENTRE,,19-09-19,Value Education,95,140,0%,,100,,170g,English,9780190121426.jpg,19-09-19,202119,Oxford University Press,INR,IN,Value Education series for Bharatiya Vidya Bhavan,Paperback,satthwa_value-education-for-class-1
15,1,9.78019E+12,Satthwa_Value Education For Class 2,BHAVAN'S RESEARCH CENTRE,,19-09-19,Value Education,95,140,0%,,100,,140g,English,9780190121433.jpg,19-09-19,202119,Oxford University Press,INR,IN,Value Education series for Bharatiya Vidya Bhavan,Paperback,satthwa_value-education-for-class-2
15,1,9.78019E+12,Satthwa_Value Education For Class 3,BHAVAN'S RESEARCH CENTRE,,19-09-19,Value Education,95,140,0%,90,100,,363g,English,9780190121440.jpg,19-09-19,202119,Oxford University Press,INR,IN,Value Education series for Bharatiya Vidya Bhavan,Paperback,satthwa_value-education-for-class-3
15,1,9.78019E+12,Satthwa_Value Education For Class 4,BHAVAN'S RESEARCH CENTRE,,27-09-19,Value Education,95,140,0%,,100,,160g,English,9780190121457.jpg,27-09-19,202119,Oxford University Press,INR,IN,Value Education series for Bharatiya Vidya Bhavan,Paperback,satthwa_value-education-for-class-4
15,1,9.78019E+12,Satthwa_Value Education For Class 5,BHAVAN'S RESEARCH CENTRE,,27-09-19,Value Education,95,140,0%,,100,,120g,English,9780190121464.jpg,27-09-19,202119,Oxford University Press,INR,IN,Value Education series for Bharatiya Vidya Bhavan,Paperback,satthwa_value-education-for-class-5
15,1,9.78019E+12,Trail 6-History And Civics For Icse Middle School,JAYANTI SENGUPTA,,27-09-19,History,100,445,13%,59,100,,260g,English,9780190121488.jpg,27-09-19,202119,Oxford University Press,INR,IN,"The edition has been designed as per the curriculum, released by the Council for the Indian School Certificate Examination (ICSE) in November 2016. It presents history and civics in an easy-to-understand and lively manner. Containing exciting new visuals and additional features, the series shares with the young students the joyous experience of studying past and present and learning from them. the series also develops essential skills as suggested by the CISCE curriculum guideline.The history section provides students with an understanding of historical events and movements of both India and the world,rather than a simple narration of facts. It emphasizes the relationship between the past and the present and between human beings and the world around them. The civics section uses contemporary examples, and inculcates and infuses the right human values into young minds",Paperback,trail-6-history-and-civics-for-icse-middle-school
15,1,9.78019E+12,Trail 7-History And Civics For Icse Middle School,JAYANTI SENGUPTA,,27-09-19,History,100,495,24%,130,100,,280g,English,9780190121495.jpg,27-09-19,202119,Oxford University Press,INR,IN,"The edition has been designed as per the curriculum, released by the Council for the Indian School Certificate Examination (ICSE) in November 2016. It presents history and civics in an easy-to-understand and lively manner. Containing exciting new visuals and additional features, the series shares with the young students the joyous experience of studying past and present and learning from them. the series also develops essential skills as suggested by the CISCE curriculum guideline.The history section provides students with an understanding of historical events and movements of both India and the world,rather than a simple narration of facts. It emphasizes the relationship between the past and the present and between human beings and the world around them. The civics section uses contemporary examples, and inculcates and infuses the right human values into young minds.",Paperback,trail-7-history-and-civics-for-icse-middle-school
15,1,9.78019E+12,Trail 8-History And Civics For Icse Middle School,JAYANTI SENGUPTA,,27-09-19,History,100,510,4%,0,100,,420g,English,9780190121501.jpg,27-09-19,202119,Oxford University Press,INR,IN,"The edition has been designed as per the curriculum, released by the Council for the Indian School Certificate Examination (ICSE) in November 2016. It presents history and civics in an easy-to-understand and lively manner. Containing exciting new visuals and additional features, the series shares with the young students the joyous experience of studying past and present and learning from them. the series also develops essential skills as suggested by the CISCE curriculum guideline.The history section provides students with an understanding of historical events and movements of both India and the world,rather than a simple narration of facts. It emphasizes the relationship between the past and the present and between human beings and the world around them. The civics section uses contemporary examples, and inculcates and infuses the right human values into young minds.",Paperback,trail-8-history-and-civics-for-icse-middle-school
15,1,9.78019E+12,New Pathways Coursebook 6 Ed_2020,GAYATRI KHANNA,,27-09-19,English Language Tea,95,495,24%,55,100,,320g,English,,27-09-19,202119,Oxford University Press,INR,IN,,Paperback,new-pathways-coursebook-6-ed_2020
15,1,9.78019E+12,New Pathways Coursebook 8 Ed_2020,GAYATRI KHANNA,,27-09-19,English Language Tea,95,500,6%,59,100,,340g,English,9780190121532.jpg,27-09-19,202119,Oxford University Press,INR,IN,,Paperback,new-pathways-coursebook-8-ed_2020
15,1,9.78019E+12,New Pathways Workbook 6 Ed_2020,GAYATRI KHANNA,,30-09-19,English Language Tea,95,240,0%,0,100,,140g,English,9780190121549.jpg,30-09-19,202119,Oxford University Press,INR,IN,,Paperback,new-pathways-workbook-6-ed_2020
15,1,9.78019E+12,New Pathways Literature Reader 6 Ed_2020,GAYATRI KHANNA,,27-09-19,English Language Tea,95,240,5%,,100,,90g,English,9780190121570.jpg,27-09-19,202119,Oxford University Press,INR,IN,,Paperback,new-pathways-literature-reader-6-ed_2020
15,1,9.78019E+12,New Pathways Literature Reader 7 Ed_2020,GAYATRI KHANNA,,27-09-19,English Language Tea,95,250,15%,90,100,,100g,English,9780190121587.jpg,27-09-19,202119,Oxford University Press,INR,IN,,Paperback,new-pathways-literature-reader-7-ed_2020
15,1,9.78019E+12,New Pathways Literature Reader 8 Ed_2020,GAYATRI KHANNA,,27-09-19,English Language Tea,95,280,0%,,100,,,English,9780190121594.jpg,27-09-19,202119,,INR,IN,,Paperback,new-pathways-literature-reader-8-ed_2020
15,1,9.78019E+12,Handbook Of Renal Transplantation In Developing Countries_C,"ABRAHAM, GEORGI & ANUSHA ROHIT",,07-12-20,Renal medicine & nep,90,2295,10%,0,100,470,420g,English,9780190121594j.jpg,07-12-20,202119,Oxford University Press,INR,IN,"The Handbook of Renal Transplantation in Developing Countries, part of the Oxford Clinical Practice Series, is a comprehensive handbook for nephrologists, physicians, transplant surgeons, nephrology trainees and dieticians as well as medical students.Developing countries with limited resources face innumerable challenges in providing kidneytransplantation to those with chronic kidney diseases. There is an absolute shortage of transplantable organs in developing countries, despite the availability of technical skills. However, institutions providing both live and deceased donor transplantation are steadily increasing in number. Yet, there is a critical gap in the knowledge on the selection process, clinical assessment, immunology workup, transplant surgery, immunosuppressive therapy, and diagnosis of allograft dysfunction and infections. This book attempts to bridge this gap by assimilating and organizing relevant information, pairing the science of transplantation with clinical practice from doctors and specialists in their respective fields.",Paperback,handbook-of-renal-transplantation-in-developing-countries_c
15,1,9.78019E+12,My Learning Train English Wb Beginners,SONIA RELIA,,03-10-19,English Language Tea,105,115,0%,55,100,,120g,English,9780190121648.jpg,03-10-19,202119,Oxford University Press,INR,IN,The levels act as a cross link betweeen the subjects giving the course a horizontal and vertical progression and connection.,Paperback,my-learning-train-english-wb-beginners
15,1,9.78019E+12,My Learning Train English Wb Level 1,SONIA RELIA,,03-10-19,English Language Tea,105,135,29%,0,100,,160g,English,9780190121655.jpg,03-10-19,202119,Oxford University Press,INR,IN,The levels act as a cross link betweeen the subjects giving the course a horizontal and vertical progression and connection.,Paperback,my-learning-train-english-wb-level-1
15,1,9.78019E+12,My Learning Train English Wb Level 2,SONIA RELIA,,03-10-19,English Language Tea,105,145,13%,55,100,,180g,English,9780190121662.jpg,03-10-19,202119,Oxford University Press,INR,IN,The levels act as a cross link betweeen the subjects giving the course a horizontal and vertical progression and connection,Paperback,my-learning-train-english-wb-level-2
15,1,9.78019E+12,My Learning Train Maths Wb Beginners,SONIA RELIA,,03-10-19,Mathematics,105,115,0%,55,100,,120g,English,9780190121679.jpg,03-10-19,202119,Oxford University Press,INR,IN,The levels act as a cross link betweeen the subjects giving the course a horizontal and vertical progression and connection.,Paperback,my-learning-train-maths-wb-beginners
15,1,9.78019E+12,My Learning Train Maths Wb Level 1,SONIA RELIA,,03-10-19,Mathematics,105,135,0%,0,100,,140g,English,9780190121686.jpg,03-10-19,202119,Oxford University Press,INR,IN,The levels act as a cross link betweeen the subjects giving the course a horizontal and vertical progression and connection.,Paperback,my-learning-train-maths-wb-level-1
15,1,9.78019E+12,My Learning Train Maths Wb Level 2,SONIA RELIA,,03-10-19,Mathematics,105,145,0%,55,100,,160g,English,9780190121693.jpg,03-10-19,202119,Oxford University Press,INR,IN,The levels act as a cross link betweeen the subjects giving the course a horizontal and vertical progression and connection.,Paperback,my-learning-train-maths-wb-level-2
15,1,9.78019E+12,My Learning Train Evs Wb Beginners,SONIA RELIA,,03-10-19,Lifescience,105,115,53%,30,100,,120g,English,9780190121709.jpg,03-10-19,202119,Oxford University Press,INR,IN,The levels act as a cross link betweeen the subjects giving the course a horizontal and vertical progression and connection.,Paperback,my-learning-train-evs-wb-beginners
15,1,9.78019E+12,My Learning Train Evs Wb Level 1,SONIA RELIA,,03-10-19,Lifescience,105,135,13%,55,100,,120g,English,9780190121716.jpg,03-10-19,202119,Oxford University Press,INR,IN,The levels act as a cross link betweeen the subjects giving the course a horizontal and vertical progression and connection.,Paperback,my-learning-train-evs-wb-level-1
15,1,9.78019E+12,My Learning Train Evs Wb Level 2,SONIA RELIA,,03-10-19,Lifescience,105,145,22%,60,100,,140g,English,9780190121730.jpg,03-10-19,202119,Oxford University Press,INR,IN,The levels act as a cross link betweeen the subjects giving the course a horizontal and vertical progression and connection.,Paperback,my-learning-train-evs-wb-level-2
15,1,9.78019E+12,Mulberry Workbook Class 6_Special Edition_Ed 2019,ASHIMA BATH & SASWATI DASGUPTA,,16-07-19,ELT  - Learning Mate,95,240,0%,,100,,,English,,16-07-19,202119,,INR,IN,,Paperback,mulberry-workbook-class-6_special-edition_ed-2019
15,1,9.78019E+12,Mulberry Workbook Class 7_Special Edition_Ed 2019,ASHIMA BATH & SASWATI DASGUPTA,,16-07-19,ELT  - Learning Mate,95,240,0%,,100,,,English,,16-07-19,202119,,INR,IN,,Paperback,mulberry-workbook-class-7_special-edition_ed-2019
15,1,9.78019E+12,Mulberry Workbook Class 8_Special Edition_Ed 2019,ASHIMA BATH & SASWATI DASGUPTA,,16-07-19,ELT  - Learning Mate,95,245,0%,,100,,,English,,16-07-19,202119,,INR,IN,,Paperback,mulberry-workbook-class-8_special-edition_ed-2019
15,1,9.78019E+12,New Pathways Coursebook 2 Ed_2020,MALATHY KRISHNAN,,27-09-19,English Language Tea,95,450,20%,90,100,,230g,English,9780190121778.jpg,27-09-19,202119,Oxford University Press,INR,IN,,Paperback,new-pathways-coursebook-2-ed_2020
15,1,9.78019E+12,New Pathways Workbook 2 Ed_2020,MALATHY KRISHNAN,,30-09-19,English Language Tea,95,210,5%,90,100,,100g,English,9780190121785.jpg,30-09-19,202119,Oxford University Press,INR,IN,,Paperback,new-pathways-workbook-2-ed_2020
15,1,9.78019E+12,New Pathways Enrichment Reader 1 2020,TERESA PAUL,,27-09-19,English Language Tea,95,165,9%,55,100,,50g,English,9780190121792.jpg,27-09-19,202119,Oxford University Press,INR,IN,,Paperback,new-pathways-enrichment-reader-1-2020
15,1,9.78019E+12,New Pathways Primer A Coursebook Ed_2020,DEBJANI RUDRA,,30-09-19,English Language Tea,95,280,0%,,100,,170g,English,9780190121808.jpg,30-09-19,202119,Oxford University Press,INR,IN,,Paperback,new-pathways-primer-a-coursebook-ed_2020
15,1,9.78019E+12,New Pathways Primer B Coursebook Ed_2020,DEBJANI RUDRA,,30-09-19,English Language Tea,95,300,24%,100,100,,180g,English,9780190121815.jpg,30-09-19,202119,Oxford University Press,INR,IN,,Paperback,new-pathways-primer-b-coursebook-ed_2020
15,1,9.78019E+12,New Pathways  Activity Book A Ed_2020,DEBJANI RUDRA,,30-09-19,English Language Tea,95,165,0%,90,100,,110g,English,9780190121822.jpg,30-09-19,202119,Oxford University Press,INR,IN,,Paperback,new-pathways-activity-book-a-ed_2020
15,1,9.78019E+12,New Pathways  Activity Book B Ed_2020,DEBJANI RUDRA,,30-09-19,English Language Tea,95,165,5%,90,100,,120g,English,9780190121839.jpg,30-09-19,202119,Oxford University Press,INR,IN,,Paperback,new-pathways-activity-book-b-ed_2020
15,1,9.78019E+12,New Pathways Coursebook 1 Ed_2020,POOJA KEWLANI,,27-09-19,English Language Tea,95,410,10%,0,100,,230g,English,9780190121846.jpg,27-09-19,202119,Oxford University Press,INR,IN,,Paperback,new-pathways-coursebook-1-ed_2020
15,1,9.78019E+12,New Pathways Workbook 1 Ed_2020,POOJA KEWLANI,,30-09-19,English Language Tea,95,200,20%,90,100,,100g,English,9780190121853.jpg,30-09-19,202119,Oxford University Press,INR,IN,,Paperback,new-pathways-workbook-1-ed_2020
15,1,9.78019E+12,New Pathways Enrichment Reader 2 Ed_2020,USHA DUTTA,,27-09-19,English Language Tea,95,185,0%,55,100,,60g,English,9780190121860.jpg,27-09-19,202119,Oxford University Press,INR,IN,,Paperback,new-pathways-enrichment-reader-2-ed_2020
15,1,9.78019E+12,New Pathways Coursebook 3 Ed_2020,MALA PALANI,,27-09-19,English Language Tea,95,465,27%,0,100,,270g,English,9780190121877.jpg,27-09-19,202119,Oxford University Press,INR,IN,,Paperback,new-pathways-coursebook-3-ed_2020
15,1,9.78019E+12,New Pathways Coursebook 4 Ed_2020,MALA PALANI,,27-09-19,English Language Tea,95,485,22%,130,100,,300g,English,9780190121884.jpg,27-09-19,202119,Oxford University Press,INR,IN,,Paperback,new-pathways-coursebook-4-ed_2020
15,1,9.78019E+12,New Pathways Coursebook 5 Ed_2020,MALA PALANI,,27-09-19,English Language Tea,95,485,20%,90,100,,300g,English,9780190121891.jpg,27-09-19,202119,Oxford University Press,INR,IN,,Paperback,new-pathways-coursebook-5-ed_2020
15,1,9.78019E+12,New Pathways Workbook 3 Ed_2020,MALATHY KRISHNAN,,30-09-19,English Language Tea,95,220,9%,30,100,,110g,English,9780190121907.jpg,30-09-19,202119,Oxford University Press,INR,IN,,Paperback,new-pathways-workbook-3-ed_2020
15,1,9.78019E+12,New Pathways Workbook 4 Ed_2020,MALA PALANI,,30-09-19,English Language Tea,95,230,15%,55,100,,150g,English,9780190121914.jpg,30-09-19,202119,Oxford University Press,INR,IN,,Paperback,new-pathways-workbook-4-ed_2020
15,1,9.78019E+12,New Pathways Workbook 5 Ed_2020,MALA PALANI,,30-09-19,English Language Tea,95,240,20%,90,100,,170g,English,9780190121921.jpg,30-09-19,202119,Oxford University Press,INR,IN,,Paperback,new-pathways-workbook-5-ed_2020
15,1,9.78019E+12,New Pathways Literature Reader 3 Ed_2020,MALA PALANI,,27-09-19,English Language Tea,95,220,14%,55,100,,70g,English,9780190121938.jpg,27-09-19,202119,Oxford University Press,INR,IN,,Paperback,new-pathways-literature-reader-3-ed_2020
15,1,9.78019E+12,New Pathways Literature Reader 4 Ed_2020,MALA PALANI,,27-09-19,English Language Tea,95,220,20%,55,100,,70g,English,9780190121945.jpg,27-09-19,202119,Oxford University Press,INR,IN,,Paperback,new-pathways-literature-reader-4-ed_2020
15,1,9.78019E+12,New Pathways Literature Reader 5 Ed_2020,MALA PALANI,,27-09-19,English Language Tea,95,240,21%,55,100,,80g,English,9780190121952.jpg,27-09-19,202119,Oxford University Press,INR,IN,,Paperback,new-pathways-literature-reader-5-ed_2020
15,1,9.78019E+12,New Science In Everyday Life Rev Ed_2020 Book 1,VAISHALI GUPTA AND ANURADHA GUPTA,,18-10-19,General Science,95,295,22%,55,100,,310g,English,9780190121969.jpg,18-10-19,202119,Oxford University Press,INR,IN,"The books conform fully to the vision of the National Curriculum Framework. The books for 6 to 8 comply fully with the syllabi prescribed by the NCERT, and follow the thematic approach recommended for the middle and secondary levels. This approach serves to bridge middle-school science to the science curriculum of classes IX and X.",Paperback,new-science-in-everyday-life-rev-ed_2020-book-1
15,1,9.78019E+12,New Science In Everyday Life Rev Ed_2020 Book 2,VAISHALI GUPTA AND ANURADHA GUPTA,,03-10-19,General Science,95,335,25%,55,100,,250g,English,9780190121976.jpg,03-10-19,202119,Oxford University Press,INR,IN,"The books conform fully to the vision of the National Curriculum Framework. The books for 6 to 8 comply fully with the syllabi prescribed by the NCERT, and follow the thematic approach recommended for the middle and secondary levels. This approach serves to bridge middle-school science to the science curriculum of classes IX and X.",Paperback,new-science-in-everyday-life-rev-ed_2020-book-2
15,1,9.78019E+12,New Science In Everyday Life Rev Ed_2020 Book 3,VAISHALI GUPTA AND ANURADHA GUPTA,,18-10-19,General Science,95,360,15%,65,100,,300g,English,9780190121983.jpg,18-10-19,202119,Oxford University Press,INR,IN,"The books conform fully to the vision of the National Curriculum Framework. The books for 6 to 8 comply fully with the syllabi prescribed by the NCERT, and follow the thematic approach recommended for the middle and secondary levels. This approach serves to bridge middle-school science to the science curriculum of classes IX and X.",Paperback,new-science-in-everyday-life-rev-ed_2020-book-3
15,1,9.78019E+12,New Science In Everyday Life Rev Ed_2020 Book 4,VAISHALI GUPTA AND ANURADHA GUPTA,,30-09-19,General Science,95,380,0%,0,100,,330g,English,9780190121990.jpg,30-09-19,202119,Oxford University Press,INR,IN,"The books conform fully to the vision of the National Curriculum Framework. The books for 6 to 8 comply fully with the syllabi prescribed by the NCERT, and follow the thematic approach recommended for the middle and secondary levels. This approach serves to bridge middle-school science to the science curriculum of classes IX and X.",Paperback,new-science-in-everyday-life-rev-ed_2020-book-4
15,1,9.78019E+12,New Science In Everyday Life Rev Ed_2020 Book 5,VAISHALI GUPTA AND ANURADHA GUPTA,,18-10-19,General Science,95,385,4%,59,100,,360g,English,9780190122003.jpg,18-10-19,202119,Oxford University Press,INR,IN,"The books conform fully to the vision of the National Curriculum Framework. The books for 6 to 8 comply fully with the syllabi prescribed by the NCERT, and follow the thematic approach recommended for the middle and secondary levels. This approach serves to bridge middle-school science to the science curriculum of classes IX and X.",Paperback,new-science-in-everyday-life-rev-ed_2020-book-5
15,1,9.78019E+12,New Science In Everyday Life Rev Ed_2020 Book 6,VAISHALI GUPTA AND ANURADHA GUPTA,,18-10-19,General Science,95,470,25%,65,100,,460g,English,9780190122010.jpg,18-10-19,202119,Oxford University Press,INR,IN,"The books conform fully to the vision of the National Curriculum Framework. The books for 6 to 8 comply fully with the syllabi prescribed by the NCERT, and follow the thematic approach recommended for the middle and secondary levels. This approach serves to bridge middle-school science to the science curriculum of classes IX and X.",Paperback,new-science-in-everyday-life-rev-ed_2020-book-6
15,1,9.78019E+12,New Science In Everyday Life Rev Ed_2020 Book 7,VAISHALI GUPTA AND ANURADHA GUPTA,,16-10-19,General Science,95,495,0%,100,100,,550g,English,9780190122027.jpg,16-10-19,202119,Oxford University Press,INR,IN,"The books conform fully to the vision of the National Curriculum Framework. The books for 6 to 8 comply fully with the syllabi prescribed by the NCERT, and follow the thematic approach recommended for the middle and secondary levels. This approach serves to bridge middle-school science to the science curriculum of classes IX and X.",Paperback,new-science-in-everyday-life-rev-ed_2020-book-7
15,1,9.78019E+12,New Science In Everyday Life Rev Ed_2020 Book 8,VAISHALI GUPTA AND ANURADHA GUPTA,,16-10-19,General Science,95,500,0%,0,100,,550g,English,9780190122034.jpg,16-10-19,202119,,INR,IN,"The books conform fully to the vision of the National Curriculum Framework. The books for 6 to 8 comply fully with the syllabi prescribed by the NCERT, and follow the thematic approach recommended for the middle and secondary levels. This approach serves to bridge middle-school science to the science curriculum of classes IX and X.",Paperback,new-science-in-everyday-life-rev-ed_2020-book-8
15,1,9.78019E+12,Connect With Science Cisce Edition_2020 Book 3,RUBY KOLEY,,27-09-19,General Science,100,340,10%,0,100,,280g,English,9780190122041.jpg,27-09-19,202119,Oxford University Press,INR,IN,"The books conform fully to the vision of the National Curriculum Framework. The books for 6 to 8 comply fully with the syllabi prescribed by the NCERT, and follow the thematic approach recommended for the middle and secondary levels. This approach serves to bridge middle-school science to the science curriculum of classes IX and X.",Paperback,connect-with-science-cisce-edition_2020-book-3
15,1,9.78019E+12,Connect With Science Cisce Edition_2020 Book 4,RUBY KOLEY,,03-10-19,General Science,100,370,0%,0,100,,310g,English,9780190122058.jpg,03-10-19,202119,Oxford University Press,INR,IN,"This latest release of Connect with Science CISCE Edition is a revised and enhanced edition of the series for classes 3 to 8, designed as per the new curriculum released by the Council for the Indian School Certificate Examinations (CISCE) in November 2016. The books comply fully with the Council's guidelines for internal assessment.Major improvements in this revised edition include the fine-tuning of concept coverage based on user feedback, and the enhancement of digital support for all the books. Through this series, a conscious attempt has been made to engage learners and help them develop a variety of scientific skills, such as that of observation, classification, sequencing, and referencing.",Paperback,connect-with-science-cisce-edition_2020-book-4
15,1,9.78019E+12,Connect With Science Cisce Edition_2020 Book 5,RUBY KOLEY,,30-09-19,General Science,100,385,2%,0,100,,330g,English,9780190122065.jpg,30-09-19,202119,Oxford University Press,INR,IN,"This latest release of Connect with Science CISCE Edition is a revised and enhanced edition of the series for classes 3 to 8, designed as per the new curriculum released by the Council for the Indian School Certificate Examinations (CISCE) in November 2016. The books comply fully with the Council's guidelines for internal assessment.Major improvements in this revised edition include the fine-tuning of concept coverage based on user feedback, and the enhancement of digital support for all the books. Through this series, a conscious attempt has been made to engage learners and help them develop a variety of scientific skills, such as that of observation, classification, sequencing, and referencing.",Paperback,connect-with-science-cisce-edition_2020-book-5
15,1,9.78019E+12,Connect With Science Cisce Edition_2020 Biology Book 6,SANGEETA SINHA,,18-10-19,Biology,100,315,22%,60,100,,260g,English,9780190122072.jpg,18-10-19,202119,Oxford University Press,INR,IN,"This latest release of Connect with Science CISCE Edition is a revised and enhanced edition of the series for classes 3 to 8, designed as per the new curriculum released by the Council for the Indian School Certificate Examinations (CISCE) in November 2016. The books comply fully with the Council's guidelines for internal assessment.Major improvements in this revised edition include the fine-tuning of concept coverage based on user feedback, and the enhancement of digital support for all the books. Through this series, a conscious attempt has been made to engage learners and help them develop a variety of scientific skills, such as that of observation, classification, sequencing, and referencing.",Paperback,connect-with-science-cisce-edition_2020-biology-book-6
